DataType,SessionID,Delivery,ParticipantID,Progress_Progress,Duration_in_seconds_Duration_in_seconds,Finished_Finished,Q31_I_consent_to_the_University_processing_my_personal_data_for_the_purposes_detailed_above,Q4_Age,Q5_Specialisation,Q8_Stage_of_training__position,Q7_Gender,NFC1_I_would_prefer_complex_to_simple_problems,NFC2_I_like_to_have_the_responsibility_of_handling_a_situation_that_requires_a_lot_of_thinking,NFC3r_Thinking_is_not_my_idea_of_fun,NFC4r_I_would_rather_do_something_that_requires_little_thought_than_something_that_is_sure_to_challenge_my_thinking_abilities,NFC5_I_really_enjoy_a_task_that_involves_coming_up_with_new_solutions_to_problems,NFC6_I_would_prefer_a_task_that_is_intellectual_difficult_and_important_to_one_that_is_somewhat_important_but_does_not_require_much_thought,ExAnSt1_Given_your_current_understanding_how_optimistic_are_you_about_improvement_in_symptoms_in_patients_presenting_with_anxiety_disorder,ExAnSt2_Given_your_current_understanding_how_willing_do_you_think_patients_would_be_to_share_anxiety_disorder_diagnoses,ExAnSt3_Given_your_current_understanding_how_effective_do_you_think_a_combination_of_medication_and_psychotherapy_will_be_to_improve_outcomes_in_anxiety_disorder,ExAnSt4_Given_your_current_understanding_how_effective_do_you_think_psychosocial_interventions_will_be_in_improving_outcomes_in_anxiety_disorder,ExAnSt5_Given_your_current_understanding_how_strong_a_role_do_individuals_have_to_instigate_or_mitigate_their_anxiety,ExAnSt6_Given_your_current_understanding_how_unchangeable_are_an_individuals_anxiety_symptoms,ExAnSt7_Given_your_current_understanding_how_deeply_do_you_feel_you_understand_anxiety_disorders,ExAnSt8_Given_current_public_knowledge_of_anxiety_how_willing_do_you_think_people_are_to_seek_psychiatric_help_for_anxiety,Attention1_If_you_are_paying_attention_to_this_questionnaire_please_select_option_2,EBQ1_Once_people_are_experiencing_negative_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ2_People_cannot_control_their_positive_emotions,EBQ3_There_is_very_little_use_for_negative_emotions,EBQ4_Positive_emotions_are_very_unhelpful_to_people,EBQ5_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_negative_emotions,EBQ6_People_cannot_learn_techniques_to_effectively_control_their_positive_emotions,EBQ7_People_dont_need_their_negative_emotions,EBQ8_There_is_very_little_use_for_positive_emotions,EBQ9_People_cannot_control_their_negative_emotions,EBQ10_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_positive_emotions,EBQ11_Negative_emotions_are_harmful,EBQ12_People_dont_need_their_positive_emotions,EBQ13_People_cannot_learn_techniques_to_effectively_control_their_negative_emotions,EBQ14_Once_people_are_experiencing_positive_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ15_The_presence_of_negative_emotions_is_a_bad_thing_for_people,EBQ16_Positive_emotions_are_harmful,password_continue_Please_enter_the_password_here,Q38_How_would_you_rate_your_comprehension_of_the_presentation,Q88_Do_you_think_this_information_is_useful_for_patients,Q90_Do_you_think_this_information_is_useful_for_clinicians,ExAnSt21_Given_the_information_provided_in_this_education_session_how_optimistic_are_you_about_improvement_in_symptoms_in_patients_presenting_with_anxiety_disorder,ExAnSt22_Given_the_information_provided_in_this_education_session_how_willing_do_you_think_patients_would_be_to_share_anxiety_disorder_diagnoses,ExAnSt23_Given_the_information_provided_in_this_education_session_how_effective_do_you_think_a_combination_of_medication_and_psychotherapy_will_be_to_improve_outcomes_in_anxiety_disorder,ExAnSt24_Given_the_information_provided_in_this_education_session_how_effective_do_you_think_psychosocial_interventions_will_be_in_improving_outcomes_in_anxiety_disorder,ExAnSt25_Given_the_information_provided_in_this_education_session_how_strong_a_role_do_individuals_have_to_instigate_or_mitigate_their_anxiety,ExAnSt26_Given_the_information_provided_in_this_education_session_how_unchangeable_are_an_individuals_anxiety_symptoms,ExAnSt27_Given_the_information_provided_in_this_education_session_how_deeply_do_you_feel_you_understand_anxiety_disorders,ExAnSt28_If_the_information_provided_in_this_education_session_was_publicly_known_how_willing_do_you_think_people_would_be_to_seek_psychiatric_help_for_anxiety,Attention2_If_you_are_paying_attention_to_this_questionnaire_please_select_option_2,EBQ21_Once_people_are_experiencing_negative_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ22_People_cannot_control_their_positive_emotions,EBQ23_There_is_very_little_use_for_negative_emotions,EBQ24_Positive_emotions_are_very_unhelpful_to_people,EBQ25_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_negative_emotions,EBQ26_People_cannot_learn_techniques_to_effectively_control_their_positive_emotions,EBQ27_People_dont_need_their_negative_emotions,EBQ28_There_is_very_little_use_for_positive_emotions,EBQ29_People_cannot_control_their_negative_emotions,EBQ210_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_positive_emotions,EBQ211_Negative_emotions_are_harmful,EBQ212_People_dont_need_their_positive_emotions,EBQ213_People_cannot_learn_techniques_to_effectively_control_their_negative_emotions,EBQ214_Once_people_are_experiencing_positive_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ215_The_presence_of_negative_emotions_is_a_bad_thing_for_people,EBQ216_Positive_emotions_are_harmful
Gen,Gen_2,0,Gen_2-39,1,387,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-40,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-41,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-42,30,2333,0,1,33,Psychiatry,MTI,2,3,5,5,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-43,1,2691,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-44,62,2982,0,1,44,psychiatry,consultant,2,5,6,6,2,5,5,5,4,6,6,4,4,5,5,5,2,3,1,1,1,1,1,1,2,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-45,62,3273,0,1,33,psychiatry,mti ct3,2,3,3,6,2,6,6,6,7,5,6,6,5,6,5,2,1,4,1,1,1,1,2,1,1,1,5,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-46,1,6461,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-47,7,6582,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-48,80,22545,0,1,47,Older Adults Psychiatrist,Specialty Doctor,2,3,3,3,5,3,3,3,5,5,4,3,6,4,6,2,4,2,4,2,4,4,4,4,2,4,3,4,2,4,2,4,continue,4,3,4,5,6,5,5,5,5,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_3,0,Gen_3-1,100,3934,1,1,27,Psychiatry,SHO,1,6,6,6,6,6,6,5,4,6,7,2,3,5,6,2,7,3,4,6,7,7,4,1,5,1,6,1,4,1,6,1,continue,3,5,5,6,6,5,6,6,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Gen,Gen_3,0,Gen_3-2,100,4128,1,1,58,Adult Psychiatry,Consultant,1,3,3,1,2,5,3,6,4,6,6,6,1,5,5,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,4,2,continue,4,1,1,4,4,3,7,4,7,4,4,2,1,1,2,2,1,1,3,1,1,1,3,1,1,1,3,1
Gen,Gen_3,0,Gen_3-3,100,4082,1,1,27,Psychiatry,SHO,1,2,2,3,3,5,5,5,5,6,5,5,5,4,4,2,2,4,2,1,2,2,2,2,2,2,3,1,2,2,2,2,continue,4,5,5,6,7,6,6,6,5,6,7,2,2,4,1,2,2,2,3,2,2,2,2,2,2,2,2,1
Gen,Gen_3,0,Gen_3-4,100,3492,1,1,49,Old Age Psychiatry,Consultant,2,6,6,1,1,6,1,5,6,7,7,6,3,4,5,2,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,3,continue,4,4,4,5,5,6,4,4,5,5,5,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
Gen,Gen_3,0,Gen_3-5,100,2973,1,1,58,Consultant Psychiatry,Consultant,1,6,6,1,1,6,6,3,4,4,2,7,4,4,7,2,2,5,2,1,5,2,2,1,2,2,2,1,1,1,2,2,continue,4,4,5,4,7,2,2,3,2,5,7,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1
Gen,Gen_3,0,Gen_3-6,100,4216,1,1,29,Psychiatry,GP TRAINEE,1,5,5,3,2,6,6,7,3,7,7,6,4,6,4,2,1,2,7,1,2,1,4,1,2,3,7,1,1,3,7,1,continue,3,2,3,6,3,6,7,5,5,5,5,2,6,3,4,1,1,1,4,1,1,1,5,1,1,3,4,1
Gen,Gen_3,0,Gen_3-7,100,4198,1,1,50,GP,Early,1,3,6,3,1,6,6,7,6,7,7,7,7,6,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,continue,3,2,3,4,5,7,7,4,7,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_3,0,Gen_3-8,100,3736,1,1,72,Psychiatry,Consultant,2,3,6,1,1,6,6,6,6,7,5,7,3,5,6,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,continue,4,3,5,5,5,7,5,6,4,3,5,2,1,2,2,3,1,1,3,2,1,2,1,2,1,1,2,2
Gen,Gen_3,0,Gen_3-9,100,4084,1,1,42,Cns liaison,Cns liaison,2,6,1,1,1,6,1,4,2,6,5,4,4,6,3,2,1,4,1,1,1,4,4,4,1,4,1,4,1,1,1,4,continue,4,3,4,4,4,4,4,4,4,2,4,3,1,4,4,4,4,4,4,7,4,5,4,4,4,4,4,4
Gen,Gen_3,0,Gen_3-10,100,4290,1,1,26,Psychiatry,Foundation year,1,3,5,2,2,5,5,5,6,7,5,5,3,4,3,2,2,5,1,1,2,2,1,1,2,2,3,2,2,2,1,1,continue,4,3,4,5,4,6,5,5,4,5,5,2,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1
Gen,Gen_3,0,Gen_3-11,100,3412,1,1,65,Psychiatry,Consultant,1,3,3,2,2,5,5,5,5,6,5,7,7,5,4,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,continue,2,2,2,5,5,5,4,4,5,4,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
Gen,Gen_3,0,Gen_3-12,100,3897,1,1,28,PSYC,SHO,1,3,2,3,3,5,5,7,5,7,7,7,5,5,7,2,2,2,6,1,2,3,2,2,3,3,6,1,2,2,2,2,continue,4,3,4,7,7,7,4,6,3,6,6,2,3,2,3,2,3,2,3,2,3,1,3,1,2,2,3,1
Gen,Gen_3,0,Gen_3-13,0,96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_3,0,Gen_3-14,7,146,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_3,0,Gen_3-15,62,609,0,1,61,Paychiatry,Consultant,1,3,5,1,1,5,6,3,3,5,4,5,4,5,5,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_3,0,Gen_3-16,1,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-1,100,2475,1,1,30,Psychiatry,CT1 trainee,1,3,5,2,2,3,5,5,2,7,7,6,2,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,continue,3,4,4,7,5,7,6,7,7,6,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_4,0,Gen_4-2,100,2508,1,2,32,Core training,CT3,2,3,3,3,3,3,3,3,6,6,6,5,3,3,6,2,1,1,3,4,1,1,3,1,6,1,3,1,1,3,3,1,continue,5,5,5,6,7,6,6,6,4,5,6,2,3,5,3,1,3,1,3,1,5,3,3,1,3,3,3,1
Gen,Gen_4,0,Gen_4-3,100,2807,1,1,60,Psychiatrist,Consultant,1,2,3,2,3,2,5,2,3,4,4,2,5,3,2,3,3,4,3,4,3,4,5,3,2,5,4,1,2,2,5,5,continue,4,4,4,4,4,5,5,5,5,5,5,5,4,3,3,4,3,5,4,3,3,5,6,3,2,4,3,5
Gen,Gen_4,0,Gen_4-4,100,2598,1,1,46,Adult Psychiatry,Consultant,2,5,5,1,1,5,3,5,4,6,5,5,3,5,5,2,3,3,3,1,2,2,1,1,2,2,1,1,2,2,1,1,continue,4,2,4,5,5,6,5,4,6,6,5,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2
Gen,Gen_4,0,Gen_4-5,100,3124,1,1,33,Acute psychiatry,Clinical fellow,2,3,3,3,2,5,3,3,3,5,7,3,3,5,3,2,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1,4,continue,3,5,5,6,5,6,6,4,5,4,5,2,1,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1
Gen,Gen_4,0,Gen_4-6,100,2622,1,1,32,Psychiatry,CT1,2,3,5,3,3,3,5,5,3,6,6,7,5,5,4,2,2,1,4,1,2,1,4,1,2,4,6,1,1,4,6,1,continue,4,4,5,5,5,6,5,5,5,5,4,2,2,3,4,2,2,2,4,2,2,2,5,2,2,3,4,3
Gen,Gen_4,0,Gen_4-7,1,160144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-8,1,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-9,7,228,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-10,30,269,0,1,27,Psychiatry,Physician Associate,2,5,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-11,68,2669,0,1,30,Core Psychiatry Training,CT3,2,5,3,2,3,2,3,4,3,6,6,6,4,5,4,2,3,4,4,1,2,5,2,1,2,2,2,3,2,3,5,4,continue,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-12,21,2301,0,1,30,Psychiatry,Speciality Doctor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-13,80,2703,0,1,30,Psychiatry,CT2,2,3,3,3,3,3,3,4,5,4,5,5,7,4,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,continue,5,5,5,5,4,4,4,7,7,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-14,64,2026,0,1,28,Psychiatry,CT1,1,3,2,5,2,3,3,5,4,5,7,6,4,2,3,2,3,4,3,2,3,2,3,2,4,3,4,1,3,4,4,2,continue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-15,42,2170,0,1,56,Mental health,Trainee ACP,2,1,2,5,5,5,5,4,5,5,6,6,4,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-16,80,2638,0,1,36,GA psychiatry,ST5,2,3,5,1,2,3,5,5,5,6,5,7,3,5,3,2,2,2,2,1,1,4,2,1,2,2,4,1,2,2,4,1,continue,4,4,4,5,5,5,5,4,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-17,62,2709,0,1,54,Adult Psychiatry,Locum Consultant,1,3,5,2,2,2,2,5,2,5,5,7,3,6,5,2,1,1,3,7,1,1,1,1,2,1,4,1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_4,0,Gen_4-18,80,19152,0,1,32,Psychiatry doctor,CT3,1,5,6,1,1,6,3,3,2,7,1,5,2,5,2,2,3,5,1,2,3,4,1,1,2,6,3,1,2,5,1,2,continue,3,1,4,2,3,6,2,4,3,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-1,100,1647,1,1,30,Trainee Advanced Clinical Practitioner,First Year,2,3,5,2,3,5,5,5,3,6,5,5,2,7,4,2,3,3,1,1,3,1,1,1,3,3,2,1,2,3,1,1,continue,3,3,4,6,4,6,5,5,6,7,4,2,2,3,1,1,3,1,1,1,3,3,1,1,2,3,2,1
Gen,Gen_5,0,Gen_5-2,100,1690,1,1,35,Dual. Medical Psychotherapy / General Adult Psychiatry,ST6,1,5,5,2,2,5,5,5,3,5,6,5,4,4,4,2,1,1,1,1,1,2,1,1,2,2,4,3,4,3,4,4,continue,4,1,1,5,3,4,5,5,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_5,0,Gen_5-3,100,1802,1,1,39,Adult Psychiatry,St5,1,5,5,2,3,5,5,5,3,7,6,5,4,4,4,2,4,4,2,4,2,2,3,3,3,3,3,2,3,3,2,3,continue,4,3,4,5,4,4,5,5,5,4,4,2,2,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3
Gen,Gen_5,0,Gen_5-4,100,1865,1,1,49,Mental health,Acp,2,3,5,2,2,3,5,4,3,7,7,3,2,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,continue,3,2,3,6,4,6,7,4,7,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_5,0,Gen_5-5,7,36,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-6,14,159,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-7,7,184,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-8,1,155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-9,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-10,7,125,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-11,14,122,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-12,7,194,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-13,14,172,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_5,0,Gen_5-14,42,383,0,1,32,General adult psychiatry,Speciality Doctor,2,3,2,2,3,5,3,4,4,5,5,5,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
